%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=209876, 2017/10/3 13:15:40.76)
1 21  1.997815625325841665e+03 0 0 -7.258371e-01 1.231275e-02 1.294416e+00 4.669733e+00 1.087057e+00 1.725723e+00 2.321849e+00 5.436727e+00 1.217746e+00 -1.775266e+00 3.137796e+00 3.066969e+00 -8.679102e-01 2.433305e+00 1.659780e+00 -7.048855e-01 1.521945e+00 5.894374e-02 7.331956e-02 1.119577e+00 2.262130e+00 -6.015335e-01 -7.781286e-01 3.295127e-01 4.648027e-01 -2.520361e+00 2.643321e+00 
2 41  1.995648869129964396e+03 0 0 -8.408900e-01 2.045259e-01 1.038912e+00 4.739818e+00 8.504896e-01 1.569013e+00 2.873601e+00 5.281418e+00 1.333288e+00 -1.853585e+00 2.844390e+00 2.636658e+00 -7.542983e-01 2.023928e+00 1.324275e+00 -5.644779e-01 1.380663e+00 1.947929e-01 3.264504e-04 1.016366e+00 2.389189e+00 -2.289059e-01 -5.913547e-01 3.328637e-01 5.667987e-01 -2.346374e+00 2.989071e+00 
3 61  1.995592111789063210e+03 0 0 -8.708273e-01 3.320154e-02 1.162304e+00 4.971466e+00 8.060308e-01 1.893962e+00 2.774680e+00 5.308433e+00 1.190238e+00 -1.864031e+00 2.840748e+00 3.011098e+00 -7.921008e-01 2.225011e+00 1.529145e+00 -6.360726e-01 1.627536e+00 1.099661e-01 -1.021448e-02 9.791200e-01 2.286482e+00 -6.558539e-01 -8.235197e-01 5.347044e-01 4.898800e-01 -2.778466e+00 2.826076e+00 
4 81  1.997261884799327390e+03 0 0 -1.115657e+00 -2.164889e-01 1.202815e+00 4.652749e+00 8.900081e-01 1.647663e+00 2.810430e+00 5.034458e+00 1.194795e+00 -1.647894e+00 2.890362e+00 2.752763e+00 -8.865011e-01 2.178908e+00 1.400912e+00 -6.188190e-01 1.458054e+00 1.394578e-01 1.853280e-01 1.015327e+00 2.249651e+00 -5.063699e-01 -5.515570e-01 3.238841e-01 7.147638e-01 -2.768346e+00 3.128567e+00 
5 101  1.995530434924049132e+03 0 0 -8.223675e-01 -1.582638e-02 1.336963e+00 4.683024e+00 1.072423e+00 1.366791e+00 2.357440e+00 5.153902e+00 1.166168e+00 -1.627412e+00 3.158826e+00 2.520204e+00 -8.826114e-01 2.134604e+00 1.775423e+00 -4.798717e-01 1.462285e+00 2.388785e-01 -2.228274e-02 6.787859e-01 2.075678e+00 -5.306150e-01 -5.266885e-01 3.431885e-01 6.588739e-01 -2.645096e+00 2.799920e+00 
6 121  1.995167070713874864e+03 0 0 -6.871419e-01 1.892675e-01 1.250094e+00 4.743571e+00 1.121311e+00 1.310348e+00 2.541090e+00 5.315896e+00 1.372798e+00 -1.553630e+00 3.032931e+00 2.939092e+00 -7.942314e-01 2.312531e+00 1.738306e+00 -4.346415e-01 1.735971e+00 1.280577e-01 -6.262353e-02 8.129903e-01 2.287888e+00 -4.684388e-01 -4.382863e-01 3.244590e-01 6.694302e-01 -2.523283e+00 2.732233e+00 
7 141  1.995293474125602643e+03 0 0 -7.779359e-01 9.440320e-02 1.172094e+00 4.859159e+00 1.167072e+00 1.442482e+00 2.604962e+00 5.172402e+00 1.250148e+00 -1.670715e+00 2.885698e+00 2.751487e+00 -9.316368e-01 2.410202e+00 1.816138e+00 -7.026355e-01 1.420832e+00 -4.930094e-02 -1.404734e-01 9.777938e-01 2.194887e+00 -4.728922e-01 -6.333623e-01 3.579274e-01 8.122367e-01 -2.167716e+00 2.663023e+00 
8 161  1.995668234676348220e+03 0 0 -1.168473e+00 2.412690e-01 1.040835e+00 4.888100e+00 9.662531e-01 1.549154e+00 2.367941e+00 5.393430e+00 1.139762e+00 -1.669836e+00 2.843487e+00 2.832005e+00 -6.623490e-01 2.386674e+00 1.753663e+00 -5.706883e-01 1.570765e+00 -8.283501e-03 -4.430549e-01 7.616762e-01 2.268141e+00 -8.537038e-01 -6.081131e-01 3.145606e-01 6.156723e-01 -2.238008e+00 2.523495e+00 
9 181  1.995335312363608864e+03 0 0 -5.655265e-01 1.937035e-01 1.198642e+00 5.034760e+00 1.059965e+00 1.630328e+00 2.688330e+00 5.416756e+00 1.152615e+00 -1.769979e+00 2.818175e+00 2.977237e+00 -9.398378e-01 2.721627e+00 1.780377e+00 -7.117914e-01 1.469826e+00 1.540842e-01 -1.602264e-01 8.701267e-01 2.116800e+00 -7.227273e-01 -7.192588e-01 3.982014e-01 5.854092e-01 -2.371644e+00 2.384105e+00 
10 201  1.995714042137855358e+03 0 0 -9.557797e-01 3.031107e-01 1.260474e+00 4.759773e+00 8.931988e-01 1.525107e+00 2.746121e+00 5.300442e+00 1.166459e+00 -1.619913e+00 2.637866e+00 2.847807e+00 -1.025040e+00 2.404864e+00 1.607852e+00 -7.893715e-01 1.554272e+00 1.665601e-01 -3.258592e-01 8.526703e-01 2.289623e+00 -6.159389e-01 -7.948024e-01 5.031099e-01 6.530295e-01 -2.374552e+00 2.591008e+00 
11 221  1.995482656978779687e+03 0 0 -6.112210e-01 3.232786e-01 1.147532e+00 5.052419e+00 1.030187e+00 1.540211e+00 2.684935e+00 5.359739e+00 1.361495e+00 -1.848946e+00 2.899094e+00 2.829407e+00 -8.096897e-01 2.402054e+00 1.698182e+00 -8.870554e-01 1.490604e+00 1.534660e-01 -4.070532e-01 8.729272e-01 2.027496e+00 -4.569549e-01 -1.056018e+00 4.556700e-01 5.154246e-01 -2.300168e+00 2.412702e+00 
12 241  1.995592270930795394e+03 0 0 -9.888892e-01 1.749590e-01 1.110026e+00 5.021412e+00 1.102329e+00 1.451706e+00 2.669366e+00 5.506873e+00 1.323514e+00 -1.742995e+00 2.582954e+00 2.807329e+00 -8.917601e-01 2.239279e+00 1.969578e+00 -7.136279e-01 1.800695e+00 4.320828e-02 -4.089331e-01 7.920019e-01 1.896873e+00 -5.611890e-01 -8.915384e-01 4.463324e-01 6.256380e-01 -2.386329e+00 2.553711e+00 
13 261  1.995587262570265693e+03 0 0 -9.260101e-01 5.434262e-02 1.115051e+00 4.874924e+00 1.115867e+00 1.403741e+00 2.981897e+00 5.537431e+00 1.092352e+00 -1.744396e+00 2.650851e+00 3.094379e+00 -7.159080e-01 2.643342e+00 1.755049e+00 -9.611730e-01 1.441573e+00 -9.569581e-02 -4.060649e-01 7.252347e-01 1.884384e+00 -7.248467e-01 -9.553239e-01 3.850959e-01 6.311271e-01 -2.779822e+00 2.493532e+00 
14 281  1.995626337534572031e+03 0 0 -1.194776e+00 2.587608e-01 8.238718e-01 4.675756e+00 1.038071e+00 1.559984e+00 2.853284e+00 5.397461e+00 1.158568e+00 -1.650388e+00 2.698987e+00 2.807542e+00 -9.816379e-01 2.409014e+00 1.937183e+00 -1.291734e+00 1.501126e+00 1.272106e-01 -4.556232e-01 8.490001e-01 2.368804e+00 -5.515723e-01 -7.574728e-01 4.709634e-01 6.530331e-01 -2.503782e+00 2.623964e+00 
15 301  1.995462682741640947e+03 0 0 -8.052598e-01 2.648461e-01 1.186721e+00 5.082532e+00 1.159956e+00 1.403762e+00 2.794494e+00 5.408282e+00 1.073117e+00 -1.749255e+00 2.575112e+00 2.681744e+00 -7.209719e-01 2.112005e+00 1.904479e+00 -9.170672e-01 1.419204e+00 1.943982e-01 -3.404682e-01 8.816862e-01 2.007411e+00 -3.001152e-01 -6.317420e-01 5.302039e-01 8.733260e-01 -2.369488e+00 2.638911e+00 
16 321  1.995427662665798380e+03 0 0 -1.050256e+00 3.359600e-01 1.362007e+00 5.070826e+00 1.314995e+00 1.193594e+00 3.038088e+00 5.432333e+00 1.238835e+00 -1.789364e+00 2.848642e+00 2.832004e+00 -7.743433e-01 2.439870e+00 2.083156e+00 -1.149768e+00 1.481539e+00 7.836800e-02 -1.344765e-01 8.291428e-01 2.105210e+00 -4.450056e-01 -6.127613e-01 4.849096e-01 6.257064e-01 -2.513939e+00 2.757199e+00 
17 341  1.995431441392982151e+03 0 0 -8.786193e-01 1.334649e-01 1.140299e+00 4.846940e+00 1.220356e+00 1.342982e+00 2.707450e+00 5.613113e+00 1.131199e+00 -1.786985e+00 3.026955e+00 2.698293e+00 -6.816326e-01 2.421358e+00 2.214135e+00 -1.009272e+00 1.469373e+00 1.567540e-01 -3.358974e-01 3.968983e-01 2.054049e+00 -6.380655e-01 -7.359353e-01 4.230168e-01 5.955232e-01 -2.716310e+00 2.598621e+00 
18 361  1.995268880218084178e+03 0 0 -9.161319e-01 2.600272e-01 1.152762e+00 4.884414e+00 1.239275e+00 1.390475e+00 2.905982e+00 5.490596e+00 1.217256e+00 -1.830532e+00 2.872003e+00 2.819631e+00 -8.837274e-01 2.463054e+00 2.007973e+00 -1.164352e+00 1.294488e+00 2.915763e-01 -1.565754e-01 7.389239e-01 2.366075e+00 -9.498104e-01 -7.965913e-01 3.826709e-01 6.147003e-01 -2.560119e+00 2.501207e+00 
19 381  1.995458614895700293e+03 0 0 -1.000774e+00 2.966418e-01 1.235892e+00 5.143999e+00 1.292471e+00 1.527937e+00 2.800231e+00 5.615567e+00 1.215062e+00 -1.610811e+00 2.823542e+00 2.395740e+00 -7.522604e-01 2.341749e+00 2.267097e+00 -9.342371e-01 1.330956e+00 6.963325e-02 -1.365105e-01 6.470953e-01 2.261157e+00 -7.157239e-01 -7.185944e-01 5.311330e-01 4.821845e-01 -2.674381e+00 2.728572e+00 
